"HORAPK";"HORA";"MINUTO";"SEGUNDO";"HORAINGRESO";"HORACIERREAGENCIA";"HORAALMUERZO";"HORASALIDA";"HORALABORABLE"
"132749";"13";"27";"49";"N";"N";"S";"N";"S"
"132750";"13";"27";"50";"N";"N";"S";"N";"S"
"132751";"13";"27";"51";"N";"N";"S";"N";"S"
"132754";"13";"27";"54";"N";"N";"S";"N";"S"
"132757";"13";"27";"57";"N";"N";"S";"N";"S"
"132758";"13";"27";"58";"N";"N";"S";"N";"S"
"132759";"13";"27";"59";"N";"N";"S";"N";"S"
"132801";"13";"28";"1";"N";"N";"S";"N";"S"
"132803";"13";"28";"3";"N";"N";"S";"N";"S"
"132804";"13";"28";"4";"N";"N";"S";"N";"S"
"132805";"13";"28";"5";"N";"N";"S";"N";"S"
"132808";"13";"28";"8";"N";"N";"S";"N";"S"
"132809";"13";"28";"9";"N";"N";"S";"N";"S"
"132812";"13";"28";"12";"N";"N";"S";"N";"S"
"132814";"13";"28";"14";"N";"N";"S";"N";"S"
"132815";"13";"28";"15";"N";"N";"S";"N";"S"
"132816";"13";"28";"16";"N";"N";"S";"N";"S"
"132817";"13";"28";"17";"N";"N";"S";"N";"S"
"132819";"13";"28";"19";"N";"N";"S";"N";"S"
"132822";"13";"28";"22";"N";"N";"S";"N";"S"
"132823";"13";"28";"23";"N";"N";"S";"N";"S"
"132824";"13";"28";"24";"N";"N";"S";"N";"S"
"132826";"13";"28";"26";"N";"N";"S";"N";"S"
"132828";"13";"28";"28";"N";"N";"S";"N";"S"
"132829";"13";"28";"29";"N";"N";"S";"N";"S"
"132832";"13";"28";"32";"N";"N";"S";"N";"S"
"132833";"13";"28";"33";"N";"N";"S";"N";"S"
"132835";"13";"28";"35";"N";"N";"S";"N";"S"
"132836";"13";"28";"36";"N";"N";"S";"N";"S"
"132837";"13";"28";"37";"N";"N";"S";"N";"S"
"132838";"13";"28";"38";"N";"N";"S";"N";"S"
"132842";"13";"28";"42";"N";"N";"S";"N";"S"
"132844";"13";"28";"44";"N";"N";"S";"N";"S"
"132845";"13";"28";"45";"N";"N";"S";"N";"S"
"132846";"13";"28";"46";"N";"N";"S";"N";"S"
"132847";"13";"28";"47";"N";"N";"S";"N";"S"
"132850";"13";"28";"50";"N";"N";"S";"N";"S"
"132851";"13";"28";"51";"N";"N";"S";"N";"S"
"132852";"13";"28";"52";"N";"N";"S";"N";"S"
"132853";"13";"28";"53";"N";"N";"S";"N";"S"
"132857";"13";"28";"57";"N";"N";"S";"N";"S"
"132859";"13";"28";"59";"N";"N";"S";"N";"S"
"132900";"13";"29";"0";"N";"N";"S";"N";"S"
"132901";"13";"29";"1";"N";"N";"S";"N";"S"
"132903";"13";"29";"3";"N";"N";"S";"N";"S"
"132904";"13";"29";"4";"N";"N";"S";"N";"S"
"132905";"13";"29";"5";"N";"N";"S";"N";"S"
"132908";"13";"29";"8";"N";"N";"S";"N";"S"
"132910";"13";"29";"10";"N";"N";"S";"N";"S"
"132912";"13";"29";"12";"N";"N";"S";"N";"S"
"132913";"13";"29";"13";"N";"N";"S";"N";"S"
"132914";"13";"29";"14";"N";"N";"S";"N";"S"
"132915";"13";"29";"15";"N";"N";"S";"N";"S"
"132918";"13";"29";"18";"N";"N";"S";"N";"S"
"132920";"13";"29";"20";"N";"N";"S";"N";"S"
"132921";"13";"29";"21";"N";"N";"S";"N";"S"
"132922";"13";"29";"22";"N";"N";"S";"N";"S"
"132924";"13";"29";"24";"N";"N";"S";"N";"S"
"132927";"13";"29";"27";"N";"N";"S";"N";"S"
"132928";"13";"29";"28";"N";"N";"S";"N";"S"
"132929";"13";"29";"29";"N";"N";"S";"N";"S"
"132932";"13";"29";"32";"N";"N";"S";"N";"S"
"132933";"13";"29";"33";"N";"N";"S";"N";"S"
"132934";"13";"29";"34";"N";"N";"S";"N";"S"
"132936";"13";"29";"36";"N";"N";"S";"N";"S"
"132938";"13";"29";"38";"N";"N";"S";"N";"S"
"132939";"13";"29";"39";"N";"N";"S";"N";"S"
"132941";"13";"29";"41";"N";"N";"S";"N";"S"
"132943";"13";"29";"43";"N";"N";"S";"N";"S"
"132946";"13";"29";"46";"N";"N";"S";"N";"S"
"132947";"13";"29";"47";"N";"N";"S";"N";"S"
"132948";"13";"29";"48";"N";"N";"S";"N";"S"
"132949";"13";"29";"49";"N";"N";"S";"N";"S"
"132950";"13";"29";"50";"N";"N";"S";"N";"S"
"132952";"13";"29";"52";"N";"N";"S";"N";"S"
"132953";"13";"29";"53";"N";"N";"S";"N";"S"
"132957";"13";"29";"57";"N";"N";"S";"N";"S"
"132959";"13";"29";"59";"N";"N";"S";"N";"S"
"133000";"13";"30";"0";"N";"N";"S";"N";"S"
"133001";"13";"30";"1";"N";"N";"S";"N";"S"
"133002";"13";"30";"2";"N";"N";"S";"N";"S"
"133004";"13";"30";"4";"N";"N";"S";"N";"S"
"145639";"14";"56";"39";"N";"N";"N";"N";"S"
"145641";"14";"56";"41";"N";"N";"N";"N";"S"
"145642";"14";"56";"42";"N";"N";"N";"N";"S"
"145644";"14";"56";"44";"N";"N";"N";"N";"S"
"145646";"14";"56";"46";"N";"N";"N";"N";"S"
"145647";"14";"56";"47";"N";"N";"N";"N";"S"
"145649";"14";"56";"49";"N";"N";"N";"N";"S"
"145650";"14";"56";"50";"N";"N";"N";"N";"S"
"145651";"14";"56";"51";"N";"N";"N";"N";"S"
"145652";"14";"56";"52";"N";"N";"N";"N";"S"
"145654";"14";"56";"54";"N";"N";"N";"N";"S"
"145655";"14";"56";"55";"N";"N";"N";"N";"S"
"145657";"14";"56";"57";"N";"N";"N";"N";"S"
"145659";"14";"56";"59";"N";"N";"N";"N";"S"
"145700";"14";"57";"0";"N";"N";"N";"N";"S"
"145701";"14";"57";"1";"N";"N";"N";"N";"S"
"145702";"14";"57";"2";"N";"N";"N";"N";"S"
"145705";"14";"57";"5";"N";"N";"N";"N";"S"
"145706";"14";"57";"6";"N";"N";"N";"N";"S"
"145707";"14";"57";"7";"N";"N";"N";"N";"S"
"145708";"14";"57";"8";"N";"N";"N";"N";"S"
"145709";"14";"57";"9";"N";"N";"N";"N";"S"
"145711";"14";"57";"11";"N";"N";"N";"N";"S"
"145713";"14";"57";"13";"N";"N";"N";"N";"S"
"145715";"14";"57";"15";"N";"N";"N";"N";"S"
"145716";"14";"57";"16";"N";"N";"N";"N";"S"
"145717";"14";"57";"17";"N";"N";"N";"N";"S"
"145718";"14";"57";"18";"N";"N";"N";"N";"S"
"145719";"14";"57";"19";"N";"N";"N";"N";"S"
"145721";"14";"57";"21";"N";"N";"N";"N";"S"
"145722";"14";"57";"22";"N";"N";"N";"N";"S"
"145725";"14";"57";"25";"N";"N";"N";"N";"S"
"145726";"14";"57";"26";"N";"N";"N";"N";"S"
"145727";"14";"57";"27";"N";"N";"N";"N";"S"
"145729";"14";"57";"29";"N";"N";"N";"N";"S"
"145730";"14";"57";"30";"N";"N";"N";"N";"S"
"145731";"14";"57";"31";"N";"N";"N";"N";"S"
"145732";"14";"57";"32";"N";"N";"N";"N";"S"
"145734";"14";"57";"34";"N";"N";"N";"N";"S"
"145736";"14";"57";"36";"N";"N";"N";"N";"S"
"145739";"14";"57";"39";"N";"N";"N";"N";"S"
"145741";"14";"57";"41";"N";"N";"N";"N";"S"
"145742";"14";"57";"42";"N";"N";"N";"N";"S"
"145743";"14";"57";"43";"N";"N";"N";"N";"S"
"145744";"14";"57";"44";"N";"N";"N";"N";"S"
"145745";"14";"57";"45";"N";"N";"N";"N";"S"
"145749";"14";"57";"49";"N";"N";"N";"N";"S"
"145750";"14";"57";"50";"N";"N";"N";"N";"S"
"145751";"14";"57";"51";"N";"N";"N";"N";"S"
"145753";"14";"57";"53";"N";"N";"N";"N";"S"
"145755";"14";"57";"55";"N";"N";"N";"N";"S"
"145757";"14";"57";"57";"N";"N";"N";"N";"S"
"145758";"14";"57";"58";"N";"N";"N";"N";"S"
"145800";"14";"58";"0";"N";"N";"N";"N";"S"
"145802";"14";"58";"2";"N";"N";"N";"N";"S"
"145803";"14";"58";"3";"N";"N";"N";"N";"S"
"145804";"14";"58";"4";"N";"N";"N";"N";"S"
"145806";"14";"58";"6";"N";"N";"N";"N";"S"
"145809";"14";"58";"9";"N";"N";"N";"N";"S"
"145810";"14";"58";"10";"N";"N";"N";"N";"S"
"145812";"14";"58";"12";"N";"N";"N";"N";"S"
"145813";"14";"58";"13";"N";"N";"N";"N";"S"
"145816";"14";"58";"16";"N";"N";"N";"N";"S"
"145817";"14";"58";"17";"N";"N";"N";"N";"S"
"145818";"14";"58";"18";"N";"N";"N";"N";"S"
"145819";"14";"58";"19";"N";"N";"N";"N";"S"
"145820";"14";"58";"20";"N";"N";"N";"N";"S"
"145825";"14";"58";"25";"N";"N";"N";"N";"S"
"145826";"14";"58";"26";"N";"N";"N";"N";"S"
"145827";"14";"58";"27";"N";"N";"N";"N";"S"
"145828";"14";"58";"28";"N";"N";"N";"N";"S"
"145830";"14";"58";"30";"N";"N";"N";"N";"S"
"145831";"14";"58";"31";"N";"N";"N";"N";"S"
"145832";"14";"58";"32";"N";"N";"N";"N";"S"
"145834";"14";"58";"34";"N";"N";"N";"N";"S"
"145837";"14";"58";"37";"N";"N";"N";"N";"S"
"145839";"14";"58";"39";"N";"N";"N";"N";"S"
"145840";"14";"58";"40";"N";"N";"N";"N";"S"
"145841";"14";"58";"41";"N";"N";"N";"N";"S"
"145844";"14";"58";"44";"N";"N";"N";"N";"S"
"145845";"14";"58";"45";"N";"N";"N";"N";"S"
"145846";"14";"58";"46";"N";"N";"N";"N";"S"
"145848";"14";"58";"48";"N";"N";"N";"N";"S"
"145849";"14";"58";"49";"N";"N";"N";"N";"S"
"145851";"14";"58";"51";"N";"N";"N";"N";"S"
"145854";"14";"58";"54";"N";"N";"N";"N";"S"
"145855";"14";"58";"55";"N";"N";"N";"N";"S"
"145856";"14";"58";"56";"N";"N";"N";"N";"S"
"145858";"14";"58";"58";"N";"N";"N";"N";"S"
"145900";"14";"59";"0";"N";"N";"N";"N";"S"
"145902";"14";"59";"2";"N";"N";"N";"N";"S"
"145903";"14";"59";"3";"N";"N";"N";"N";"S"
"145905";"14";"59";"5";"N";"N";"N";"N";"S"
"145906";"14";"59";"6";"N";"N";"N";"N";"S"
"145908";"14";"59";"8";"N";"N";"N";"N";"S"
"145909";"14";"59";"9";"N";"N";"N";"N";"S"
"145913";"14";"59";"13";"N";"N";"N";"N";"S"
"145914";"14";"59";"14";"N";"N";"N";"N";"S"
"145915";"14";"59";"15";"N";"N";"N";"N";"S"
"145916";"14";"59";"16";"N";"N";"N";"N";"S"
"145917";"14";"59";"17";"N";"N";"N";"N";"S"
"145919";"14";"59";"19";"N";"N";"N";"N";"S"
"145921";"14";"59";"21";"N";"N";"N";"N";"S"
"145924";"14";"59";"24";"N";"N";"N";"N";"S"
"145926";"14";"59";"26";"N";"N";"N";"N";"S"
"145927";"14";"59";"27";"N";"N";"N";"N";"S"
"145928";"14";"59";"28";"N";"N";"N";"N";"S"
"145930";"14";"59";"30";"N";"N";"N";"N";"S"
"145931";"14";"59";"31";"N";"N";"N";"N";"S"
"145933";"14";"59";"33";"N";"N";"N";"N";"S"
"145934";"14";"59";"34";"N";"N";"N";"N";"S"
"145936";"14";"59";"36";"N";"N";"N";"N";"S"
"145940";"14";"59";"40";"N";"N";"N";"N";"S"
"145941";"14";"59";"41";"N";"N";"N";"N";"S"
"145942";"14";"59";"42";"N";"N";"N";"N";"S"
"145943";"14";"59";"43";"N";"N";"N";"N";"S"
"145944";"14";"59";"44";"N";"N";"N";"N";"S"
"145945";"14";"59";"45";"N";"N";"N";"N";"S"
"145949";"14";"59";"49";"N";"N";"N";"N";"S"
"145950";"14";"59";"50";"N";"N";"N";"N";"S"
"145951";"14";"59";"51";"N";"N";"N";"N";"S"
"145954";"14";"59";"54";"N";"N";"N";"N";"S"
"145955";"14";"59";"55";"N";"N";"N";"N";"S"
"145956";"14";"59";"56";"N";"N";"N";"N";"S"
"145958";"14";"59";"58";"N";"N";"N";"N";"S"
"150001";"15";"0";"1";"N";"N";"N";"N";"S"
"150002";"15";"0";"2";"N";"N";"N";"N";"S"
"150003";"15";"0";"3";"N";"N";"N";"N";"S"
"150004";"15";"0";"4";"N";"N";"N";"N";"S"
"150005";"15";"0";"5";"N";"N";"N";"N";"S"
"150009";"15";"0";"9";"N";"N";"N";"N";"S"
"150010";"15";"0";"10";"N";"N";"N";"N";"S"
"150012";"15";"0";"12";"N";"N";"N";"N";"S"
"150014";"15";"0";"14";"N";"N";"N";"N";"S"
"150016";"15";"0";"16";"N";"N";"N";"N";"S"
"150017";"15";"0";"17";"N";"N";"N";"N";"S"
"150018";"15";"0";"18";"N";"N";"N";"N";"S"
"150020";"15";"0";"20";"N";"N";"N";"N";"S"
"150022";"15";"0";"22";"N";"N";"N";"N";"S"
"150025";"15";"0";"25";"N";"N";"N";"N";"S"
"150027";"15";"0";"27";"N";"N";"N";"N";"S"
"150028";"15";"0";"28";"N";"N";"N";"N";"S"
"150029";"15";"0";"29";"N";"N";"N";"N";"S"
"150030";"15";"0";"30";"N";"N";"N";"N";"S"
"150031";"15";"0";"31";"N";"N";"N";"N";"S"
"150034";"15";"0";"34";"N";"N";"N";"N";"S"
"150036";"15";"0";"36";"N";"N";"N";"N";"S"
"150038";"15";"0";"38";"N";"N";"N";"N";"S"
"150040";"15";"0";"40";"N";"N";"N";"N";"S"
"150041";"15";"0";"41";"N";"N";"N";"N";"S"
"150043";"15";"0";"43";"N";"N";"N";"N";"S"
"150044";"15";"0";"44";"N";"N";"N";"N";"S"
"150046";"15";"0";"46";"N";"N";"N";"N";"S"
"150048";"15";"0";"48";"N";"N";"N";"N";"S"
"150049";"15";"0";"49";"N";"N";"N";"N";"S"
"150053";"15";"0";"53";"N";"N";"N";"N";"S"
"150054";"15";"0";"54";"N";"N";"N";"N";"S"
"150055";"15";"0";"55";"N";"N";"N";"N";"S"
"150056";"15";"0";"56";"N";"N";"N";"N";"S"
"150059";"15";"0";"59";"N";"N";"N";"N";"S"
"150101";"15";"1";"1";"N";"N";"N";"N";"S"
"150102";"15";"1";"2";"N";"N";"N";"N";"S"
"150103";"15";"1";"3";"N";"N";"N";"N";"S"
"150104";"15";"1";"4";"N";"N";"N";"N";"S"
"150107";"15";"1";"7";"N";"N";"N";"N";"S"
"150109";"15";"1";"9";"N";"N";"N";"N";"S"
"150111";"15";"1";"11";"N";"N";"N";"N";"S"
"150113";"15";"1";"13";"N";"N";"N";"N";"S"
"150114";"15";"1";"14";"N";"N";"N";"N";"S"
"150115";"15";"1";"15";"N";"N";"N";"N";"S"
"150116";"15";"1";"16";"N";"N";"N";"N";"S"
"150118";"15";"1";"18";"N";"N";"N";"N";"S"
"150120";"15";"1";"20";"N";"N";"N";"N";"S"
"150123";"15";"1";"23";"N";"N";"N";"N";"S"
"150124";"15";"1";"24";"N";"N";"N";"N";"S"
"150125";"15";"1";"25";"N";"N";"N";"N";"S"
"150128";"15";"1";"28";"N";"N";"N";"N";"S"
"150129";"15";"1";"29";"N";"N";"N";"N";"S"
"150130";"15";"1";"30";"N";"N";"N";"N";"S"
"150131";"15";"1";"31";"N";"N";"N";"N";"S"
"150132";"15";"1";"32";"N";"N";"N";"N";"S"
"150135";"15";"1";"35";"N";"N";"N";"N";"S"
"150138";"15";"1";"38";"N";"N";"N";"N";"S"
"150139";"15";"1";"39";"N";"N";"N";"N";"S"
"150141";"15";"1";"41";"N";"N";"N";"N";"S"
"150142";"15";"1";"42";"N";"N";"N";"N";"S"
"150143";"15";"1";"43";"N";"N";"N";"N";"S"
"150144";"15";"1";"44";"N";"N";"N";"N";"S"
"150148";"15";"1";"48";"N";"N";"N";"N";"S"
"150149";"15";"1";"49";"N";"N";"N";"N";"S"
"150150";"15";"1";"50";"N";"N";"N";"N";"S"
"150152";"15";"1";"52";"N";"N";"N";"N";"S"
"150153";"15";"1";"53";"N";"N";"N";"N";"S"
"150156";"15";"1";"56";"N";"N";"N";"N";"S"
"150157";"15";"1";"57";"N";"N";"N";"N";"S"
"150159";"15";"1";"59";"N";"N";"N";"N";"S"
"150200";"15";"2";"0";"N";"N";"N";"N";"S"
"150202";"15";"2";"2";"N";"N";"N";"N";"S"
"150203";"15";"2";"3";"N";"N";"N";"N";"S"
"150205";"15";"2";"5";"N";"N";"N";"N";"S"
"150207";"15";"2";"7";"N";"N";"N";"N";"S"
"150209";"15";"2";"9";"N";"N";"N";"N";"S"
"150211";"15";"2";"11";"N";"N";"N";"N";"S"
"150212";"15";"2";"12";"N";"N";"N";"N";"S"
"150214";"15";"2";"14";"N";"N";"N";"N";"S"
"150216";"15";"2";"16";"N";"N";"N";"N";"S"
"150217";"15";"2";"17";"N";"N";"N";"N";"S"
"150218";"15";"2";"18";"N";"N";"N";"N";"S"
"150219";"15";"2";"19";"N";"N";"N";"N";"S"
"150224";"15";"2";"24";"N";"N";"N";"N";"S"
"150225";"15";"2";"25";"N";"N";"N";"N";"S"
"150226";"15";"2";"26";"N";"N";"N";"N";"S"
"150227";"15";"2";"27";"N";"N";"N";"N";"S"
"154838";"15";"48";"38";"N";"N";"N";"N";"S"
"154839";"15";"48";"39";"N";"N";"N";"N";"S"
"154840";"15";"48";"40";"N";"N";"N";"N";"S"
"154841";"15";"48";"41";"N";"N";"N";"N";"S"
"154842";"15";"48";"42";"N";"N";"N";"N";"S"
"154845";"15";"48";"45";"N";"N";"N";"N";"S"
"154846";"15";"48";"46";"N";"N";"N";"N";"S"
"154847";"15";"48";"47";"N";"N";"N";"N";"S"
"154848";"15";"48";"48";"N";"N";"N";"N";"S"
"154850";"15";"48";"50";"N";"N";"N";"N";"S"
"154851";"15";"48";"51";"N";"N";"N";"N";"S"
"154853";"15";"48";"53";"N";"N";"N";"N";"S"
"154855";"15";"48";"55";"N";"N";"N";"N";"S"
"154856";"15";"48";"56";"N";"N";"N";"N";"S"
"154857";"15";"48";"57";"N";"N";"N";"N";"S"
"154858";"15";"48";"58";"N";"N";"N";"N";"S"
"154859";"15";"48";"59";"N";"N";"N";"N";"S"
"154901";"15";"49";"1";"N";"N";"N";"N";"S"
"154903";"15";"49";"3";"N";"N";"N";"N";"S"
"154905";"15";"49";"5";"N";"N";"N";"N";"S"
"154906";"15";"49";"6";"N";"N";"N";"N";"S"
"154908";"15";"49";"8";"N";"N";"N";"N";"S"
"154909";"15";"49";"9";"N";"N";"N";"N";"S"
"154910";"15";"49";"10";"N";"N";"N";"N";"S"
"154911";"15";"49";"11";"N";"N";"N";"N";"S"
"154912";"15";"49";"12";"N";"N";"N";"N";"S"
"154913";"15";"49";"13";"N";"N";"N";"N";"S"
"154917";"15";"49";"17";"N";"N";"N";"N";"S"
"154918";"15";"49";"18";"N";"N";"N";"N";"S"
"154919";"15";"49";"19";"N";"N";"N";"N";"S"
"154920";"15";"49";"20";"N";"N";"N";"N";"S"
"154921";"15";"49";"21";"N";"N";"N";"N";"S"
"154922";"15";"49";"22";"N";"N";"N";"N";"S"
"154924";"15";"49";"24";"N";"N";"N";"N";"S"
"154926";"15";"49";"26";"N";"N";"N";"N";"S"
"154927";"15";"49";"27";"N";"N";"N";"N";"S"
"154929";"15";"49";"29";"N";"N";"N";"N";"S"
"154930";"15";"49";"30";"N";"N";"N";"N";"S"
"154932";"15";"49";"32";"N";"N";"N";"N";"S"
"154933";"15";"49";"33";"N";"N";"N";"N";"S"
"154934";"15";"49";"34";"N";"N";"N";"N";"S"
"154937";"15";"49";"37";"N";"N";"N";"N";"S"
"154938";"15";"49";"38";"N";"N";"N";"N";"S"
"154939";"15";"49";"39";"N";"N";"N";"N";"S"
"154941";"15";"49";"41";"N";"N";"N";"N";"S"
"154944";"15";"49";"44";"N";"N";"N";"N";"S"
"154945";"15";"49";"45";"N";"N";"N";"N";"S"
"154946";"15";"49";"46";"N";"N";"N";"N";"S"
"154948";"15";"49";"48";"N";"N";"N";"N";"S"
"154951";"15";"49";"51";"N";"N";"N";"N";"S"
"154952";"15";"49";"52";"N";"N";"N";"N";"S"
"154953";"15";"49";"53";"N";"N";"N";"N";"S"
"154954";"15";"49";"54";"N";"N";"N";"N";"S"
"154955";"15";"49";"55";"N";"N";"N";"N";"S"
"154958";"15";"49";"58";"N";"N";"N";"N";"S"
"155001";"15";"50";"1";"N";"N";"N";"N";"S"
"155002";"15";"50";"2";"N";"N";"N";"N";"S"
"155004";"15";"50";"4";"N";"N";"N";"N";"S"
"155005";"15";"50";"5";"N";"N";"N";"N";"S"
"155006";"15";"50";"6";"N";"N";"N";"N";"S"
"155007";"15";"50";"7";"N";"N";"N";"N";"S"
"155009";"15";"50";"9";"N";"N";"N";"N";"S"
"155012";"15";"50";"12";"N";"N";"N";"N";"S"
"155014";"15";"50";"14";"N";"N";"N";"N";"S"
"155015";"15";"50";"15";"N";"N";"N";"N";"S"
"155016";"15";"50";"16";"N";"N";"N";"N";"S"
"155019";"15";"50";"19";"N";"N";"N";"N";"S"
"155020";"15";"50";"20";"N";"N";"N";"N";"S"
"155021";"15";"50";"21";"N";"N";"N";"N";"S"
"155023";"15";"50";"23";"N";"N";"N";"N";"S"
"155025";"15";"50";"25";"N";"N";"N";"N";"S"
"155026";"15";"50";"26";"N";"N";"N";"N";"S"
"155029";"15";"50";"29";"N";"N";"N";"N";"S"
"155030";"15";"50";"30";"N";"N";"N";"N";"S"
"155032";"15";"50";"32";"N";"N";"N";"N";"S"
"155033";"15";"50";"33";"N";"N";"N";"N";"S"
"155035";"15";"50";"35";"N";"N";"N";"N";"S"
"155037";"15";"50";"37";"N";"N";"N";"N";"S"
"155039";"15";"50";"39";"N";"N";"N";"N";"S"
"155040";"15";"50";"40";"N";"N";"N";"N";"S"
"155041";"15";"50";"41";"N";"N";"N";"N";"S"
"155043";"15";"50";"43";"N";"N";"N";"N";"S"
"155044";"15";"50";"44";"N";"N";"N";"N";"S"
"155048";"15";"50";"48";"N";"N";"N";"N";"S"
"155049";"15";"50";"49";"N";"N";"N";"N";"S"
"155050";"15";"50";"50";"N";"N";"N";"N";"S"
"155051";"15";"50";"51";"N";"N";"N";"N";"S"
"155053";"15";"50";"53";"N";"N";"N";"N";"S"
"155054";"15";"50";"54";"N";"N";"N";"N";"S"
"155056";"15";"50";"56";"N";"N";"N";"N";"S"
"155100";"15";"51";"0";"N";"N";"N";"N";"S"
"155101";"15";"51";"1";"N";"N";"N";"N";"S"
"155102";"15";"51";"2";"N";"N";"N";"N";"S"
"155103";"15";"51";"3";"N";"N";"N";"N";"S"
"155105";"15";"51";"5";"N";"N";"N";"N";"S"
"155107";"15";"51";"7";"N";"N";"N";"N";"S"
"155108";"15";"51";"8";"N";"N";"N";"N";"S"
"155109";"15";"51";"9";"N";"N";"N";"N";"S"
"155111";"15";"51";"11";"N";"N";"N";"N";"S"
"155115";"15";"51";"15";"N";"N";"N";"N";"S"
"155116";"15";"51";"16";"N";"N";"N";"N";"S"
"155117";"15";"51";"17";"N";"N";"N";"N";"S"
"155118";"15";"51";"18";"N";"N";"N";"N";"S"
"155119";"15";"51";"19";"N";"N";"N";"N";"S"
"155121";"15";"51";"21";"N";"N";"N";"N";"S"
"155124";"15";"51";"24";"N";"N";"N";"N";"S"
"155125";"15";"51";"25";"N";"N";"N";"N";"S"
"155126";"15";"51";"26";"N";"N";"N";"N";"S"
"155129";"15";"51";"29";"N";"N";"N";"N";"S"
"155130";"15";"51";"30";"N";"N";"N";"N";"S"
"155131";"15";"51";"31";"N";"N";"N";"N";"S"
"155133";"15";"51";"33";"N";"N";"N";"N";"S"
"155136";"15";"51";"36";"N";"N";"N";"N";"S"
"155137";"15";"51";"37";"N";"N";"N";"N";"S"
"155138";"15";"51";"38";"N";"N";"N";"N";"S"
"155139";"15";"51";"39";"N";"N";"N";"N";"S"
"155140";"15";"51";"40";"N";"N";"N";"N";"S"
"155144";"15";"51";"44";"N";"N";"N";"N";"S"
"155145";"15";"51";"45";"N";"N";"N";"N";"S"
"155147";"15";"51";"47";"N";"N";"N";"N";"S"
"155149";"15";"51";"49";"N";"N";"N";"N";"S"
"155150";"15";"51";"50";"N";"N";"N";"N";"S"
"155152";"15";"51";"52";"N";"N";"N";"N";"S"
"155153";"15";"51";"53";"N";"N";"N";"N";"S"
"155154";"15";"51";"54";"N";"N";"N";"N";"S"
"155156";"15";"51";"56";"N";"N";"N";"N";"S"
"155159";"15";"51";"59";"N";"N";"N";"N";"S"
"155201";"15";"52";"1";"N";"N";"N";"N";"S"
"155203";"15";"52";"3";"N";"N";"N";"N";"S"
"155204";"15";"52";"4";"N";"N";"N";"N";"S"
"155205";"15";"52";"5";"N";"N";"N";"N";"S"
"155206";"15";"52";"6";"N";"N";"N";"N";"S"
"155207";"15";"52";"7";"N";"N";"N";"N";"S"
"155208";"15";"52";"8";"N";"N";"N";"N";"S"
"155212";"15";"52";"12";"N";"N";"N";"N";"S"
"155214";"15";"52";"14";"N";"N";"N";"N";"S"
"155215";"15";"52";"15";"N";"N";"N";"N";"S"
"155217";"15";"52";"17";"N";"N";"N";"N";"S"
"155218";"15";"52";"18";"N";"N";"N";"N";"S"
"155220";"15";"52";"20";"N";"N";"N";"N";"S"
"155221";"15";"52";"21";"N";"N";"N";"N";"S"
"155224";"15";"52";"24";"N";"N";"N";"N";"S"
"155225";"15";"52";"25";"N";"N";"N";"N";"S"
"155226";"15";"52";"26";"N";"N";"N";"N";"S"
"155229";"15";"52";"29";"N";"N";"N";"N";"S"
"155231";"15";"52";"31";"N";"N";"N";"N";"S"
"155232";"15";"52";"32";"N";"N";"N";"N";"S"
"155233";"15";"52";"33";"N";"N";"N";"N";"S"
"155235";"15";"52";"35";"N";"N";"N";"N";"S"
"155236";"15";"52";"36";"N";"N";"N";"N";"S"
"155239";"15";"52";"39";"N";"N";"N";"N";"S"
"155240";"15";"52";"40";"N";"N";"N";"N";"S"
"155241";"15";"52";"41";"N";"N";"N";"N";"S"
"155243";"15";"52";"43";"N";"N";"N";"N";"S"
"155245";"15";"52";"45";"N";"N";"N";"N";"S"
"155248";"15";"52";"48";"N";"N";"N";"N";"S"
"155249";"15";"52";"49";"N";"N";"N";"N";"S"
"155250";"15";"52";"50";"N";"N";"N";"N";"S"
"155252";"15";"52";"52";"N";"N";"N";"N";"S"
"155253";"15";"52";"53";"N";"N";"N";"N";"S"
"155254";"15";"52";"54";"N";"N";"N";"N";"S"
"155255";"15";"52";"55";"N";"N";"N";"N";"S"
"155300";"15";"53";"0";"N";"N";"N";"N";"S"
"155301";"15";"53";"1";"N";"N";"N";"N";"S"
"155302";"15";"53";"2";"N";"N";"N";"N";"S"
"155303";"15";"53";"3";"N";"N";"N";"N";"S"
"155304";"15";"53";"4";"N";"N";"N";"N";"S"
"155307";"15";"53";"7";"N";"N";"N";"N";"S"
"155308";"15";"53";"8";"N";"N";"N";"N";"S"
"155309";"15";"53";"9";"N";"N";"N";"N";"S"
"155311";"15";"53";"11";"N";"N";"N";"N";"S"
"155314";"15";"53";"14";"N";"N";"N";"N";"S"
"155316";"15";"53";"16";"N";"N";"N";"N";"S"
"155317";"15";"53";"17";"N";"N";"N";"N";"S"
"155318";"15";"53";"18";"N";"N";"N";"N";"S"
"155320";"15";"53";"20";"N";"N";"N";"N";"S"
"155321";"15";"53";"21";"N";"N";"N";"N";"S"
"155323";"15";"53";"23";"N";"N";"N";"N";"S"
"155325";"15";"53";"25";"N";"N";"N";"N";"S"
"155327";"15";"53";"27";"N";"N";"N";"N";"S"
"155329";"15";"53";"29";"N";"N";"N";"N";"S"
"155330";"15";"53";"30";"N";"N";"N";"N";"S"
"155331";"15";"53";"31";"N";"N";"N";"N";"S"
"155332";"15";"53";"32";"N";"N";"N";"N";"S"
